id,cluster_id
FKID266491,0
FKID266492,-1
FKID266493,12
FKID266494,90
FKID266495,51
FKID266496,51
FKID266497,51
FKID266498,51
FKID266499,51
FKID266500,12
FKID266501,12
FKID266502,51
FKID266503,12
FKID266504,0
FKID266505,12
FKID266506,12
FKID266507,7
FKID266508,7
FKID266509,12
FKID266510,-1
FKID266511,7
FKID266512,12
FKID266513,12
FKID266514,7
FKID266515,13
FKID266516,32
FKID266517,12
FKID266518,21
FKID266519,21
FKID266520,21
FKID266521,12
FKID266522,21
FKID266523,7
FKID266524,21
FKID266525,21
FKID266526,21
FKID266527,7
FKID266528,60
FKID266529,0
FKID266530,0
FKID266531,21
FKID266532,-1
FKID266533,59
FKID266534,21
FKID266535,21
FKID266536,-1
FKID266537,110
FKID266538,12
FKID266539,32
FKID266540,32
FKID266541,41
FKID266542,32
FKID266543,0
FKID266544,32
FKID266545,32
FKID266546,32
FKID266547,132
FKID266548,32
FKID266549,12
FKID266550,32
FKID266551,21
FKID266552,123
FKID266553,21
FKID266554,32
FKID266555,32
FKID266556,32
FKID266557,32
FKID266558,32
FKID266559,21
FKID266560,32
FKID266561,32
FKID266562,-1
FKID266563,49
FKID266564,-1
FKID266565,-1
FKID266566,-1
FKID266567,12
FKID266568,12
FKID266569,12
FKID266570,-1
FKID266571,-1
FKID266572,59
FKID266573,32
FKID266574,59
FKID266575,32
FKID266576,32
FKID266577,32
FKID266578,113
FKID266579,32
FKID266580,-1
FKID266581,17
FKID266582,17
FKID266583,59
FKID266584,-1
FKID266585,12
FKID266586,32
FKID266587,12
FKID266588,49
FKID266589,69
FKID266590,32
FKID266591,32
FKID266592,32
FKID266593,-1
FKID266594,32
FKID266595,-1
FKID266596,32
FKID266597,32
FKID266598,93
FKID266599,12
FKID266600,0
FKID266601,32
FKID266602,13
FKID266603,12
FKID266604,-1
FKID266605,93
FKID266606,12
FKID266607,16
FKID266608,12
FKID266609,2
FKID266610,93
FKID266611,12
FKID266612,12
FKID266613,12
FKID266614,12
FKID266615,21
FKID266616,12
FKID266617,12
FKID266618,12
FKID266619,93
FKID266620,30
FKID266621,30
FKID266622,12
FKID266623,93
FKID266624,0
FKID266625,12
FKID266626,20
FKID266627,97
FKID266628,93
FKID266629,113
FKID266630,-1
FKID266631,-1
FKID266632,-1
FKID266633,20
FKID266634,20
FKID266635,20
FKID266636,0
FKID266637,12
FKID266638,0
FKID266639,7
FKID266640,7
FKID266641,12
FKID266642,7
FKID266643,12
FKID266644,12
FKID266645,12
FKID266646,12
FKID266647,6
FKID266648,7
FKID266649,7
FKID266650,12
FKID266651,6
FKID266652,7
FKID266653,7
FKID266654,12
FKID266655,12
FKID266656,-1
FKID266657,-1
FKID266658,-1
FKID266659,12
FKID266660,12
FKID266661,59
FKID266662,51
FKID266663,-1
FKID266664,-1
FKID266665,59
FKID266666,73
FKID266667,59
FKID266668,4
FKID266669,73
FKID266670,12
FKID266671,12
FKID266672,90
FKID266673,17
FKID266674,59
FKID266675,52
FKID266676,52
FKID266677,73
FKID266678,32
FKID266679,32
FKID266680,79
FKID266681,79
FKID266682,-1
FKID266683,25
FKID266684,59
FKID266685,59
FKID266686,32
FKID266687,3
FKID266688,72
FKID266689,52
FKID266690,69
FKID266691,52
FKID266692,52
FKID266693,52
FKID266694,52
FKID266695,52
FKID266696,-1
FKID266697,12
FKID266698,32
FKID266699,32
FKID266700,32
FKID266701,32
FKID266702,32
FKID266703,32
FKID266704,40
FKID266705,32
FKID266706,49
FKID266707,49
FKID266708,49
FKID266709,49
FKID266710,49
FKID266711,49
FKID266712,92
FKID266713,92
FKID266714,49
FKID266715,17
FKID266716,17
FKID266717,106
FKID266718,39
FKID266719,17
FKID266720,-1
FKID266721,17
FKID266722,17
FKID266723,-1
FKID266724,-1
FKID266725,147
FKID266726,39
FKID266727,32
FKID266728,41
FKID266729,39
FKID266730,-1
FKID266731,39
FKID266732,39
FKID266733,-1
FKID266734,39
FKID266735,39
FKID266736,139
FKID266737,78
FKID266738,-1
FKID266739,39
FKID266740,92
FKID266741,50
FKID266742,50
FKID266743,50
FKID266744,12
FKID266745,50
FKID266746,50
FKID266747,53
FKID266748,50
FKID266749,-1
FKID266750,122
FKID266751,51
FKID266752,51
FKID266753,92
FKID266754,92
FKID266755,51
FKID266756,51
FKID266757,92
FKID266758,122
FKID266759,-1
FKID266760,32
FKID266761,32
FKID266762,75
FKID266763,32
FKID266764,-1
FKID266765,32
FKID266766,105
FKID266767,105
FKID266768,105
FKID266769,-1
FKID266770,-1
FKID266771,10
FKID266772,-1
FKID266773,-1
FKID266774,-1
FKID266775,59
FKID266776,59
FKID266777,59
FKID266778,59
FKID266779,-1
FKID266780,12
FKID266781,32
FKID266782,75
FKID266783,-1
FKID266784,3
FKID266785,12
FKID266786,101
FKID266787,35
FKID266788,0
FKID266789,-1
FKID266790,-1
FKID266791,90
FKID266792,12
FKID266793,-1
FKID266794,-1
FKID266795,-1
FKID266796,97
FKID266797,-1
FKID266798,53
FKID266799,-1
FKID266800,21
FKID266801,37
FKID266802,41
FKID266803,32
FKID266804,-1
FKID266805,0
FKID266806,-1
FKID266807,-1
FKID266808,76
FKID266809,-1
FKID266810,32
FKID266811,79
FKID266812,32
FKID266813,32
FKID266814,-1
FKID266815,107
FKID266816,107
FKID266817,107
FKID266818,12
FKID266819,76
FKID266820,32
FKID266821,32
FKID266822,4
FKID266823,-1
FKID266824,46
FKID266825,46
FKID266826,4
FKID266827,5
FKID266828,76
FKID266829,0
FKID266830,76
FKID266831,4
FKID266832,32
FKID266833,32
FKID266834,12
FKID266835,32
FKID266836,32
FKID266837,76
FKID266838,5
FKID266839,32
FKID266840,135
FKID266841,32
FKID266842,51
FKID266843,-1
FKID266844,-1
FKID266845,-1
FKID266846,90
FKID266847,-1
FKID266848,12
FKID266849,12
FKID266850,4
FKID266851,16
FKID266852,23
FKID266853,7
FKID266854,4
FKID266855,64
FKID266856,64
FKID266857,23
FKID266858,-1
FKID266859,24
FKID266860,10
FKID266861,78
FKID266862,78
FKID266863,32
FKID266864,78
FKID266865,-1
FKID266866,-1
FKID266867,-1
FKID266868,5
FKID266869,-1
FKID266870,-1
FKID266871,-1
FKID266872,24
FKID266873,24
FKID266874,51
FKID266875,12
FKID266876,24
FKID266877,50
FKID266878,-1
FKID266879,12
FKID266880,12
FKID266881,-1
FKID266882,-1
FKID266883,-1
FKID266884,9
FKID266885,9
FKID266886,9
FKID266887,17
FKID266888,9
FKID266889,9
FKID266890,9
FKID266891,9
FKID266892,9
FKID266893,-1
FKID266894,-1
FKID266895,-1
FKID266896,-1
FKID266897,-1
FKID266898,-1
FKID266899,-1
FKID266900,-1
FKID266901,-1
FKID266902,-1
FKID266903,-1
FKID266904,-1
FKID266905,-1
FKID266906,-1
FKID266907,-1
FKID266908,-1
FKID266909,-1
FKID266910,-1
FKID266911,12
FKID266912,12
FKID266913,12
FKID266914,-1
FKID266915,-1
FKID266916,-1
FKID266917,137
FKID266918,-1
FKID266919,-1
FKID266920,137
FKID266921,-1
FKID266922,-1
FKID266923,-1
FKID266924,9
FKID266925,9
FKID266926,9
FKID266927,9
FKID266928,9
FKID266929,9
FKID266930,9
FKID266931,9
FKID266932,9
FKID266933,9
FKID266934,9
FKID266935,9
FKID266936,9
FKID266937,23
FKID266938,-1
FKID266939,76
FKID266940,0
FKID266941,0
FKID266942,137
FKID266943,137
FKID266944,75
FKID266945,137
FKID266946,-1
FKID266947,-1
FKID266948,-1
FKID266949,-1
FKID266950,-1
FKID266951,-1
FKID266952,-1
FKID266953,-1
FKID266954,-1
FKID266955,-1
FKID266956,-1
FKID266957,-1
FKID266958,-1
FKID266959,75
FKID266960,75
FKID266961,32
FKID266962,54
FKID266963,0
FKID266964,5
FKID266965,21
FKID266966,113
FKID266967,21
FKID266968,21
FKID266969,21
FKID266970,21
FKID266971,21
FKID266972,21
FKID266973,21
FKID266974,21
FKID266975,21
FKID266976,21
FKID266977,34
FKID266978,-1
FKID266979,-1
FKID266980,-1
FKID266981,23
FKID266982,-1
FKID266983,23
FKID266984,23
FKID266985,-1
FKID266986,23
FKID266987,23
FKID266988,23
FKID266989,-1
FKID266990,-1
FKID266991,-1
FKID266992,-1
FKID266993,-1
FKID266994,23
FKID266995,23
FKID266996,23
FKID266997,23
FKID266998,77
FKID266999,23
FKID267000,43
FKID267001,12
FKID267002,77
FKID267003,77
FKID267004,77
FKID267005,77
FKID267006,77
FKID267007,77
FKID267008,77
FKID267009,77
FKID267010,8
FKID267011,8
FKID267012,129
FKID267013,-1
FKID267014,21
FKID267015,13
FKID267016,13
FKID267017,13
FKID267018,13
FKID267019,45
FKID267020,32
FKID267021,32
FKID267022,32
FKID267023,21
FKID267024,12
FKID267025,13
FKID267026,-1
FKID267027,35
FKID267028,113
FKID267029,76
FKID267030,12
FKID267031,12
FKID267032,-1
FKID267033,21
FKID267034,12
FKID267035,21
FKID267036,41
FKID267037,34
FKID267038,41
FKID267039,100
FKID267040,35
FKID267041,21
FKID267042,12
FKID267043,21
FKID267044,12
FKID267045,12
FKID267046,12
FKID267047,12
FKID267048,21
FKID267049,-1
FKID267050,-1
FKID267051,12
FKID267052,35
FKID267053,12
FKID267054,16
FKID267055,12
FKID267056,21
FKID267057,12
FKID267058,12
FKID267059,12
FKID267060,12
FKID267061,77
FKID267062,12
FKID267063,12
FKID267064,21
FKID267065,21
FKID267066,21
FKID267067,12
FKID267068,21
FKID267069,-1
FKID267070,77
FKID267071,21
FKID267072,35
FKID267073,77
FKID267074,21
FKID267075,93
FKID267076,12
FKID267077,21
FKID267078,-1
FKID267079,12
FKID267080,51
FKID267081,12
FKID267082,52
FKID267083,12
FKID267084,35
FKID267085,0
FKID267086,0
FKID267087,0
FKID267088,-1
FKID267089,80
FKID267090,0
FKID267091,12
FKID267092,0
FKID267093,47
FKID267094,12
FKID267095,0
FKID267096,0
FKID267097,12
FKID267098,12
FKID267099,12
FKID267100,12
FKID267101,108
FKID267102,12
FKID267103,21
FKID267104,12
FKID267105,12
FKID267106,-1
FKID267107,-1
FKID267108,21
FKID267109,12
FKID267110,21
FKID267111,21
FKID267112,-1
FKID267113,21
FKID267114,12
FKID267115,12
FKID267116,21
FKID267117,21
FKID267118,12
FKID267119,21
FKID267120,69
FKID267121,12
FKID267122,12
FKID267123,12
FKID267124,12
FKID267125,12
FKID267126,12
FKID267127,12
FKID267128,69
FKID267129,23
FKID267130,21
FKID267131,12
FKID267132,12
FKID267133,127
FKID267134,21
FKID267135,-1
FKID267136,78
FKID267137,23
FKID267138,12
FKID267139,12
FKID267140,12
FKID267141,9
FKID267142,12
FKID267143,12
FKID267144,12
FKID267145,54
FKID267146,82
FKID267147,12
FKID267148,12
FKID267149,12
FKID267150,12
FKID267151,-1
FKID267152,-1
FKID267153,-1
FKID267154,22
FKID267155,12
FKID267156,-1
FKID267157,12
FKID267158,12
FKID267159,12
FKID267160,12
FKID267161,-1
FKID267162,12
FKID267163,3
FKID267164,12
FKID267165,12
FKID267166,12
FKID267167,55
FKID267168,12
FKID267169,0
FKID267170,12
FKID267171,9
FKID267172,-1
FKID267173,-1
FKID267174,12
FKID267175,12
FKID267176,12
FKID267177,-1
FKID267178,12
FKID267179,-1
FKID267180,12
FKID267181,23
FKID267182,12
FKID267183,0
FKID267184,3
FKID267185,12
FKID267186,32
FKID267187,12
FKID267188,12
FKID267189,12
FKID267190,12
FKID267191,12
FKID267192,35
FKID267193,12
FKID267194,35
FKID267195,4
FKID267196,12
FKID267197,-1
FKID267198,21
FKID267199,12
FKID267200,0
FKID267201,21
FKID267202,0
FKID267203,23
FKID267204,12
FKID267205,12
FKID267206,12
FKID267207,12
FKID267208,21
FKID267209,0
FKID267210,12
FKID267211,21
FKID267212,-1
FKID267213,51
FKID267214,40
FKID267215,40
FKID267216,51
FKID267217,51
FKID267218,-1
FKID267219,51
FKID267220,1
FKID267221,51
FKID267222,1
FKID267223,12
FKID267224,12
FKID267225,0
FKID267226,54
FKID267227,12
FKID267228,12
FKID267229,12
FKID267230,54
FKID267231,54
FKID267232,155
FKID267233,0
FKID267234,155
FKID267235,54
FKID267236,-1
FKID267237,12
FKID267238,54
FKID267239,12
FKID267240,54
FKID267241,15
FKID267242,54
FKID267243,0
FKID267244,15
FKID267245,155
FKID267246,4
FKID267247,54
FKID267248,24
FKID267249,4
FKID267250,9
FKID267251,4
FKID267252,0
FKID267253,155
FKID267254,155
FKID267255,0
FKID267256,155
FKID267257,-1
FKID267258,155
FKID267259,12
FKID267260,6
FKID267261,4
FKID267262,14
FKID267263,12
FKID267264,153
FKID267265,9
FKID267266,0
FKID267267,-1
FKID267268,12
FKID267269,-1
FKID267270,12
FKID267271,-1
FKID267272,-1
FKID267273,12
FKID267274,12
FKID267275,12
FKID267276,69
FKID267277,12
FKID267278,-1
FKID267279,52
FKID267280,15
FKID267281,155
FKID267282,12
FKID267283,52
FKID267284,15
FKID267285,15
FKID267286,52
FKID267287,12
FKID267288,52
FKID267289,-1
FKID267290,12
FKID267291,52
FKID267292,115
FKID267293,12
FKID267294,52
FKID267295,52
FKID267296,49
FKID267297,12
FKID267298,15
FKID267299,115
FKID267300,12
FKID267301,12
FKID267302,12
FKID267303,12
FKID267304,12
FKID267305,0
FKID267306,-1
FKID267307,0
FKID267308,70
FKID267309,12
FKID267310,12
FKID267311,12
FKID267312,69
FKID267313,54
FKID267314,12
FKID267315,7
FKID267316,7
FKID267317,12
FKID267318,0
FKID267319,7
FKID267320,7
FKID267321,12
FKID267322,155
FKID267323,52
FKID267324,7
FKID267325,35
FKID267326,12
FKID267327,7
FKID267328,12
FKID267329,12
FKID267330,7
FKID267331,12
FKID267332,7
FKID267333,12
FKID267334,7
FKID267335,12
FKID267336,0
FKID267337,-1
FKID267338,70
FKID267339,0
FKID267340,70
FKID267341,0
FKID267342,-1
FKID267343,-1
FKID267344,-1
FKID267345,12
FKID267346,0
FKID267347,-1
FKID267348,12
FKID267349,70
FKID267350,69
FKID267351,1
FKID267352,69
FKID267353,69
FKID267354,-1
FKID267355,-1
FKID267356,21
FKID267357,-1
FKID267358,0
FKID267359,-1
FKID267360,40
FKID267361,12
FKID267362,-1
FKID267363,-1
FKID267364,-1
FKID267365,12
FKID267366,0
FKID267367,0
FKID267368,0
FKID267369,12
FKID267370,69
FKID267371,12
FKID267372,111
FKID267373,12
FKID267374,54
FKID267375,-1
FKID267376,7
FKID267377,-1
FKID267378,-1
FKID267379,12
FKID267380,-1
FKID267381,-1
FKID267382,12
FKID267383,12
FKID267384,-1
FKID267385,54
FKID267386,8
FKID267387,-1
FKID267388,12
FKID267389,12
FKID267390,12
FKID267391,9
FKID267392,54
FKID267393,-1
FKID267394,54
FKID267395,5
FKID267396,12
FKID267397,12
FKID267398,12
FKID267399,12
FKID267400,94
FKID267401,69
FKID267402,69
FKID267403,12
FKID267404,-1
FKID267405,32
FKID267406,21
FKID267407,15
FKID267408,60
FKID267409,12
FKID267410,32
FKID267411,32
FKID267412,21
FKID267413,12
FKID267414,58
FKID267415,21
FKID267416,15
FKID267417,12
FKID267418,4
FKID267419,12
FKID267420,-1
FKID267421,12
FKID267422,12
FKID267423,4
FKID267424,13
FKID267425,49
FKID267426,-1
FKID267427,49
FKID267428,12
FKID267429,54
FKID267430,4
FKID267431,12
FKID267432,12
FKID267433,21
FKID267434,15
FKID267435,69
FKID267436,12
FKID267437,12
FKID267438,52
FKID267439,13
FKID267440,69
FKID267441,69
FKID267442,52
FKID267443,52
FKID267444,15
FKID267445,-1
FKID267446,21
FKID267447,0
FKID267448,13
FKID267449,13
FKID267450,13
FKID267451,13
FKID267452,13
FKID267453,21
FKID267454,13
FKID267455,0
FKID267456,-1
FKID267457,15
FKID267458,52
FKID267459,7
FKID267460,69
FKID267461,12
FKID267462,12
FKID267463,7
FKID267464,7
FKID267465,7
FKID267466,-1
FKID267467,12
FKID267468,69
FKID267469,-1
FKID267470,12
FKID267471,9
FKID267472,12
FKID267473,0
FKID267474,21
FKID267475,52
FKID267476,91
FKID267477,-1
FKID267478,7
FKID267479,21
FKID267480,7
FKID267481,-1
FKID267482,7
FKID267483,7
FKID267484,9
FKID267485,103
FKID267486,12
FKID267487,-1
FKID267488,86
FKID267489,9
FKID267490,86
FKID267491,97
FKID267492,12
FKID267493,5
FKID267494,-1
FKID267495,60
FKID267496,7
FKID267497,-1
FKID267498,-1
FKID267499,5
FKID267500,-1
FKID267501,-1
FKID267502,60
FKID267503,12
FKID267504,21
FKID267505,0
FKID267506,21
FKID267507,60
FKID267508,34
FKID267509,0
FKID267510,21
FKID267511,12
FKID267512,12
FKID267513,-1
FKID267514,69
FKID267515,60
FKID267516,12
FKID267517,0
FKID267518,60
FKID267519,97
FKID267520,12
FKID267521,-1
FKID267522,69
FKID267523,-1
FKID267524,-1
FKID267525,-1
FKID267526,60
FKID267527,103
FKID267528,-1
FKID267529,-1
FKID267530,-1
FKID267531,60
FKID267532,-1
FKID267533,12
FKID267534,-1
FKID267535,52
FKID267536,21
FKID267537,-1
FKID267538,-1
FKID267539,60
FKID267540,108
FKID267541,-1
FKID267542,12
FKID267543,-1
FKID267544,-1
FKID267545,2
FKID267546,-1
FKID267547,60
FKID267548,60
FKID267549,60
FKID267550,-1
FKID267551,12
FKID267552,12
FKID267553,-1
FKID267554,-1
FKID267555,-1
FKID267556,12
FKID267557,-1
FKID267558,2
FKID267559,-1
FKID267560,-1
FKID267561,-1
FKID267562,-1
FKID267563,-1
FKID267564,-1
FKID267565,-1
FKID267566,32
FKID267567,32
FKID267568,32
FKID267569,32
FKID267570,32
FKID267571,-1
FKID267572,-1
FKID267573,6
FKID267574,0
FKID267575,21
FKID267576,-1
FKID267577,-1
FKID267578,-1
FKID267579,-1
FKID267580,-1
FKID267581,9
FKID267582,-1
FKID267583,0
FKID267584,69
FKID267585,152
FKID267586,-1
FKID267587,-1
FKID267588,12
FKID267589,-1
FKID267590,152
FKID267591,-1
FKID267592,-1
FKID267593,24
FKID267594,-1
FKID267595,56
FKID267596,4
FKID267597,-1
FKID267598,56
FKID267599,-1
FKID267600,12
FKID267601,0
FKID267602,0
FKID267603,-1
FKID267604,-1
FKID267605,12
FKID267606,-1
FKID267607,4
FKID267608,43
FKID267609,43
FKID267610,-1
FKID267611,0
FKID267612,7
FKID267613,12
FKID267614,12
FKID267615,12
FKID267616,12
FKID267617,124
FKID267618,-1
FKID267619,12
FKID267620,124
FKID267621,124
FKID267622,124
FKID267623,12
FKID267624,124
FKID267625,124
FKID267626,124
FKID267627,-1
FKID267628,124
FKID267629,15
FKID267630,12
FKID267631,12
FKID267632,-1
FKID267633,-1
FKID267634,12
FKID267635,60
FKID267636,-1
FKID267637,60
FKID267638,-1
FKID267639,0
FKID267640,12
FKID267641,60
FKID267642,69
FKID267643,-1
FKID267644,60
FKID267645,-1
FKID267646,60
FKID267647,15
FKID267648,12
FKID267649,69
FKID267650,69
FKID267651,77
FKID267652,12
FKID267653,97
FKID267654,12
FKID267655,12
FKID267656,-1
FKID267657,12
FKID267658,21
FKID267659,153
FKID267660,69
FKID267661,-1
FKID267662,21
FKID267663,21
FKID267664,21
FKID267665,21
FKID267666,21
FKID267667,15
FKID267668,21
FKID267669,69
FKID267670,58
FKID267671,12
FKID267672,12
FKID267673,132
FKID267674,9
FKID267675,0
FKID267676,0
FKID267677,-1
FKID267678,0
FKID267679,77
FKID267680,15
FKID267681,-1
FKID267682,-1
FKID267683,140
FKID267684,-1
FKID267685,-1
FKID267686,12
FKID267687,-1
FKID267688,17
FKID267689,17
FKID267690,17
FKID267691,-1
FKID267692,9
FKID267693,12
FKID267694,9
FKID267695,58
FKID267696,34
FKID267697,-1
FKID267698,58
FKID267699,58
FKID267700,9
FKID267701,58
FKID267702,58
FKID267703,9
FKID267704,21
FKID267705,12
FKID267706,58
FKID267707,-1
FKID267708,-1
FKID267709,-1
FKID267710,58
FKID267711,12
FKID267712,-1
FKID267713,-1
FKID267714,58
FKID267715,0
FKID267716,58
FKID267717,58
FKID267718,24
FKID267719,-1
FKID267720,32
FKID267721,7
FKID267722,-1
FKID267723,0
FKID267724,7
FKID267725,69
FKID267726,0
FKID267727,0
FKID267728,32
FKID267729,-1
FKID267730,21
FKID267731,32
FKID267732,0
FKID267733,21
FKID267734,-1
FKID267735,0
FKID267736,-1
FKID267737,-1
FKID267738,44
FKID267739,44
FKID267740,21
FKID267741,-1
FKID267742,9
FKID267743,-1
FKID267744,-1
FKID267745,0
FKID267746,32
FKID267747,12
FKID267748,-1
FKID267749,0
FKID267750,21
FKID267751,24
FKID267752,0
FKID267753,12
FKID267754,-1
FKID267755,9
FKID267756,-1
FKID267757,32
FKID267758,-1
FKID267759,0
FKID267760,0
FKID267761,32
FKID267762,-1
FKID267763,0
FKID267764,32
FKID267765,32
FKID267766,-1
FKID267767,0
FKID267768,32
FKID267769,-1
FKID267770,0
FKID267771,0
FKID267772,0
FKID267773,32
FKID267774,-1
FKID267775,32
FKID267776,-1
FKID267777,32
FKID267778,-1
FKID267779,24
FKID267780,4
FKID267781,41
FKID267782,41
FKID267783,4
FKID267784,24
FKID267785,44
FKID267786,43
FKID267787,24
FKID267788,-1
FKID267789,9
FKID267790,-1
FKID267791,30
FKID267792,6
FKID267793,30
FKID267794,30
FKID267795,-1
FKID267796,9
FKID267797,54
FKID267798,-1
FKID267799,12
FKID267800,-1
FKID267801,5
FKID267802,-1
FKID267803,15
FKID267804,23
FKID267805,9
FKID267806,14
FKID267807,15
FKID267808,9
FKID267809,23
FKID267810,15
FKID267811,-1
FKID267812,8
FKID267813,120
FKID267814,23
FKID267815,23
FKID267816,-1
FKID267817,4
FKID267818,23
FKID267819,15
FKID267820,15
FKID267821,0
FKID267822,-1
FKID267823,23
FKID267824,23
FKID267825,15
FKID267826,23
FKID267827,40
FKID267828,105
FKID267829,9
FKID267830,23
FKID267831,9
FKID267832,15
FKID267833,105
FKID267834,105
FKID267835,23
FKID267836,23
FKID267837,23
FKID267838,12
FKID267839,105
FKID267840,6
FKID267841,15
FKID267842,12
FKID267843,15
FKID267844,12
FKID267845,6
FKID267846,105
FKID267847,15
FKID267848,105
FKID267849,32
FKID267850,6
FKID267851,-1
FKID267852,32
FKID267853,6
FKID267854,105
FKID267855,23
FKID267856,23
FKID267857,105
FKID267858,23
FKID267859,-1
FKID267860,105
FKID267861,23
FKID267862,-1
FKID267863,105
FKID267864,15
FKID267865,23
FKID267866,23
FKID267867,15
FKID267868,-1
FKID267869,23
FKID267870,-1
FKID267871,105
FKID267872,23
FKID267873,23
FKID267874,23
FKID267875,0
FKID267876,41
FKID267877,0
FKID267878,23
FKID267879,23
FKID267880,23
FKID267881,23
FKID267882,23
FKID267883,-1
FKID267884,0
FKID267885,4
FKID267886,-1
FKID267887,-1
FKID267888,-1
FKID267889,12
FKID267890,-1
FKID267891,-1
FKID267892,4
FKID267893,-1
FKID267894,0
FKID267895,0
FKID267896,21
FKID267897,9
FKID267898,9
FKID267899,9
FKID267900,21
FKID267901,12
FKID267902,-1
FKID267903,23
FKID267904,9
FKID267905,9
FKID267906,59
FKID267907,-1
FKID267908,23
FKID267909,59
FKID267910,23
FKID267911,21
FKID267912,59
FKID267913,23
FKID267914,23
FKID267915,23
FKID267916,23
FKID267917,21
FKID267918,12
FKID267919,12
FKID267920,23
FKID267921,23
FKID267922,23
FKID267923,23
FKID267924,21
FKID267925,21
FKID267926,23
FKID267927,21
FKID267928,23
FKID267929,23
FKID267930,21
FKID267931,21
FKID267932,4
FKID267933,23
FKID267934,4
FKID267935,23
FKID267936,23
FKID267937,-1
FKID267938,23
FKID267939,23
FKID267940,23
FKID267941,23
FKID267942,12
FKID267943,23
FKID267944,94
FKID267945,-1
FKID267946,-1
FKID267947,-1
FKID267948,115
FKID267949,0
FKID267950,-1
FKID267951,0
FKID267952,0
FKID267953,94
FKID267954,44
FKID267955,44
FKID267956,44
FKID267957,0
FKID267958,35
FKID267959,105
FKID267960,105
FKID267961,-1
FKID267962,-1
FKID267963,-1
FKID267964,-1
FKID267965,35
FKID267966,35
FKID267967,35
FKID267968,155
FKID267969,46
FKID267970,4
FKID267971,155
FKID267972,155
FKID267973,12
FKID267974,3
FKID267975,12
FKID267976,3
FKID267977,13
FKID267978,-1
FKID267979,15
FKID267980,15
FKID267981,13
FKID267982,15
FKID267983,-1
FKID267984,15
FKID267985,15
FKID267986,12
FKID267987,15
FKID267988,4
FKID267989,-1
FKID267990,-1
FKID267991,12
FKID267992,131
FKID267993,15
FKID267994,4
FKID267995,4
FKID267996,-1
FKID267997,0
FKID267998,-1
FKID267999,-1
FKID268000,-1
FKID268001,-1
FKID268002,0
FKID268003,5
FKID268004,15
FKID268005,-1
FKID268006,12
FKID268007,-1
FKID268008,12
FKID268009,-1
FKID268010,-1
FKID268011,0
FKID268012,12
FKID268013,-1
FKID268014,4
FKID268015,-1
FKID268016,12
FKID268017,4
FKID268018,0
FKID268019,12
FKID268020,0
FKID268021,0
FKID268022,12
FKID268023,0
FKID268024,0
FKID268025,12
FKID268026,0
FKID268027,12
FKID268028,69
FKID268029,123
FKID268030,7
FKID268031,7
FKID268032,12
FKID268033,12
FKID268034,-1
FKID268035,13
FKID268036,-1
FKID268037,15
FKID268038,-1
FKID268039,0
FKID268040,15
FKID268041,15
FKID268042,0
FKID268043,-1
FKID268044,-1
FKID268045,0
FKID268046,0
FKID268047,5
FKID268048,0
FKID268049,-1
FKID268050,0
FKID268051,-1
FKID268052,0
FKID268053,-1
FKID268054,0
FKID268055,15
FKID268056,15
FKID268057,0
FKID268058,-1
FKID268059,0
FKID268060,0
FKID268061,15
FKID268062,35
FKID268063,0
FKID268064,15
FKID268065,0
FKID268066,0
FKID268067,0
FKID268068,0
FKID268069,0
FKID268070,5
FKID268071,15
FKID268072,0
FKID268073,15
FKID268074,5
FKID268075,0
FKID268076,15
FKID268077,35
FKID268078,0
FKID268079,-1
FKID268080,17
FKID268081,17
FKID268082,17
FKID268083,17
FKID268084,15
FKID268085,15
FKID268086,35
FKID268087,24
FKID268088,24
FKID268089,15
FKID268090,-1
FKID268091,-1
FKID268092,12
FKID268093,15
FKID268094,24
FKID268095,24
FKID268096,44
FKID268097,29
FKID268098,52
FKID268099,52
FKID268100,108
FKID268101,-1
FKID268102,-1
FKID268103,-1
FKID268104,-1
FKID268105,6
FKID268106,52
FKID268107,12
FKID268108,12
FKID268109,-1
FKID268110,-1
FKID268111,35
FKID268112,-1
FKID268113,134
FKID268114,134
FKID268115,-1
FKID268116,0
FKID268117,-1
FKID268118,80
FKID268119,75
FKID268120,-1
FKID268121,0
FKID268122,0
FKID268123,0
FKID268124,0
FKID268125,6
FKID268126,13
FKID268127,-1
FKID268128,0
FKID268129,0
FKID268130,0
FKID268131,12
FKID268132,126
FKID268133,126
FKID268134,12
FKID268135,0
FKID268136,0
FKID268137,-1
FKID268138,137
FKID268139,-1
FKID268140,137
FKID268141,-1
FKID268142,0
FKID268143,0
FKID268144,-1
FKID268145,0
FKID268146,76
FKID268147,-1
FKID268148,143
FKID268149,143
FKID268150,76
FKID268151,76
FKID268152,76
FKID268153,76
FKID268154,19
FKID268155,4
FKID268156,-1
FKID268157,-1
FKID268158,55
FKID268159,3
FKID268160,-1
FKID268161,76
FKID268162,76
FKID268163,114
FKID268164,114
FKID268165,114
FKID268166,114
FKID268167,114
FKID268168,114
FKID268169,12
FKID268170,-1
FKID268171,12
FKID268172,26
FKID268173,12
FKID268174,76
FKID268175,76
FKID268176,22
FKID268177,22
FKID268178,22
FKID268179,22
FKID268180,22
FKID268181,22
FKID268182,22
FKID268183,24
FKID268184,24
FKID268185,47
FKID268186,47
FKID268187,-1
FKID268188,12
FKID268189,12
FKID268190,-1
FKID268191,-1
FKID268192,77
FKID268193,77
FKID268194,-1
